timestamp,id,x,y,height,type,camera
8370,392,422,129,1782,person_coordinates,D8:80:39:D8:44:7A
8370,392,427,113,1664,person_coordinates,D8:80:39:D8:44:7A
8370,396,410,126,1789,person_coordinates,D8:80:39:D8:44:7A
8370,396,406,138,1783,person_coordinates,D8:80:39:D8:44:7A
8370,396,396,158,1788,person_coordinates,D8:80:39:D8:44:7A
8370,396,389,170,1799,person_coordinates,D8:80:39:D8:44:7A
8370,396,376,192,1793,person_coordinates,D8:80:39:D8:44:7A
8370,396,364,206,1772,person_coordinates,D8:80:39:D8:44:7A
8370,396,345,226,1767,person_coordinates,D8:80:39:D8:44:7A
8370,396,334,241,1784,person_coordinates,D8:80:39:D8:44:7A
8370,396,318,263,1765,person_coordinates,D8:80:39:D8:44:7A
8370,396,305,273,1742,person_coordinates,D8:80:39:D8:44:7A
8370,397,167,274,1281,person_coordinates,D8:80:39:D8:44:7A
8374,403,277,262,1710,person_coordinates,D8:80:39:D8:44:7A
8374,403,280,246,1695,person_coordinates,D8:80:39:D8:44:7A
8374,403,278,236,1677,person_coordinates,D8:80:39:D8:44:7A
8374,403,270,225,1680,person_coordinates,D8:80:39:D8:44:7A
8374,403,266,218,1704,person_coordinates,D8:80:39:D8:44:7A
8374,403,264,209,1702,person_coordinates,D8:80:39:D8:44:7A
8374,403,265,201,1680,person_coordinates,D8:80:39:D8:44:7A
8374,403,268,190,1681,person_coordinates,D8:80:39:D8:44:7A
8374,403,268,185,1690,person_coordinates,D8:80:39:D8:44:7A
8374,403,264,179,1696,person_coordinates,D8:80:39:D8:44:7A
8374,403,261,176,1701,person_coordinates,D8:80:39:D8:44:7A
8374,403,256,176,1701,person_coordinates,D8:80:39:D8:44:7A
8374,403,252,179,1704,person_coordinates,D8:80:39:D8:44:7A
8374,403,246,187,1705,person_coordinates,D8:80:39:D8:44:7A
8374,403,243,191,1697,person_coordinates,D8:80:39:D8:44:7A
8374,403,241,194,1697,person_coordinates,D8:80:39:D8:44:7A
8374,403,240,194,1697,person_coordinates,D8:80:39:D8:44:7A
8374,403,240,192,1710,person_coordinates,D8:80:39:D8:44:7A
8374,403,241,189,1724,person_coordinates,D8:80:39:D8:44:7A
8374,403,242,185,1735,person_coordinates,D8:80:39:D8:44:7A
8374,403,243,185,1735,person_coordinates,D8:80:39:D8:44:7A
8374,403,247,187,1727,person_coordinates,D8:80:39:D8:44:7A
8374,403,251,192,1728,person_coordinates,D8:80:39:D8:44:7A
8374,403,257,198,1730,person_coordinates,D8:80:39:D8:44:7A
8374,403,262,200,1713,person_coordinates,D8:80:39:D8:44:7A
8374,403,273,200,1710,person_coordinates,D8:80:39:D8:44:7A
8374,403,279,199,1725,person_coordinates,D8:80:39:D8:44:7A
8374,403,287,199,1725,person_coordinates,D8:80:39:D8:44:7A
8374,403,291,201,1716,person_coordinates,D8:80:39:D8:44:7A
8374,403,298,209,1712,person_coordinates,D8:80:39:D8:44:7A
8374,403,304,213,1709,person_coordinates,D8:80:39:D8:44:7A
8374,403,312,214,1703,person_coordinates,D8:80:39:D8:44:7A
8374,403,317,212,1699,person_coordinates,D8:80:39:D8:44:7A
8374,403,326,207,1707,person_coordinates,D8:80:39:D8:44:7A
8374,403,331,205,1720,person_coordinates,D8:80:39:D8:44:7A
8374,403,337,204,1718,person_coordinates,D8:80:39:D8:44:7A
8374,403,343,205,1712,person_coordinates,D8:80:39:D8:44:7A
8374,403,353,207,1712,person_coordinates,D8:80:39:D8:44:7A
8374,403,359,206,1714,person_coordinates,D8:80:39:D8:44:7A
8374,403,367,201,1701,person_coordinates,D8:80:39:D8:44:7A
8374,403,371,197,1704,person_coordinates,D8:80:39:D8:44:7A
8374,403,376,191,1722,person_coordinates,D8:80:39:D8:44:7A
8374,403,379,189,1722,person_coordinates,D8:80:39:D8:44:7A
8374,403,386,188,1711,person_coordinates,D8:80:39:D8:44:7A
8374,403,392,189,1715,person_coordinates,D8:80:39:D8:44:7A
8374,403,400,188,1720,person_coordinates,D8:80:39:D8:44:7A
8374,403,405,187,1709,person_coordinates,D8:80:39:D8:44:7A
8374,403,409,180,1713,person_coordinates,D8:80:39:D8:44:7A
8374,403,411,174,1728,person_coordinates,D8:80:39:D8:44:7A
8374,403,415,170,1725,person_coordinates,D8:80:39:D8:44:7A
8374,403,419,169,1726,person_coordinates,D8:80:39:D8:44:7A
8374,403,425,172,1746,person_coordinates,D8:80:39:D8:44:7A
8374,403,429,175,1749,person_coordinates,D8:80:39:D8:44:7A
8374,403,436,178,1748,person_coordinates,D8:80:39:D8:44:7A
8374,403,440,179,1739,person_coordinates,D8:80:39:D8:44:7A
8375,422,439,206,1742,person_coordinates,D8:80:39:D8:44:7A
8375,422,434,206,1738,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,210,1751,person_coordinates,D8:80:39:D8:44:7A
8375,422,422,213,1766,person_coordinates,D8:80:39:D8:44:7A
8375,422,419,215,1767,person_coordinates,D8:80:39:D8:44:7A
8375,422,415,214,1760,person_coordinates,D8:80:39:D8:44:7A
8375,422,414,211,1754,person_coordinates,D8:80:39:D8:44:7A
8375,422,412,207,1748,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,200,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,197,1740,person_coordinates,D8:80:39:D8:44:7A
8375,422,407,194,1740,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,194,1742,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,192,1744,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,192,1744,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,191,1746,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,192,1741,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,192,1741,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,192,1740,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,192,1740,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,194,1742,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1742,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,409,192,1745,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,190,1747,person_coordinates,D8:80:39:D8:44:7A
8375,422,408,190,1748,person_coordinates,D8:80:39:D8:44:7A
8375,422,412,190,1748,person_coordinates,D8:80:39:D8:44:7A
8375,422,416,191,1750,person_coordinates,D8:80:39:D8:44:7A
8375,422,423,194,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,195,1761,person_coordinates,D8:80:39:D8:44:7A
8375,422,429,196,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,429,197,1758,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,198,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,422,200,1756,person_coordinates,D8:80:39:D8:44:7A
8375,422,417,202,1749,person_coordinates,D8:80:39:D8:44:7A
8375,422,416,203,1747,person_coordinates,D8:80:39:D8:44:7A
8375,422,419,203,1747,person_coordinates,D8:80:39:D8:44:7A
8375,422,421,203,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,424,204,1770,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,204,1766,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1756,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,202,1752,person_coordinates,D8:80:39:D8:44:7A
8375,422,428,202,1762,person_coordinates,D8:80:39:D8:44:7A
8375,422,428,201,1766,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,202,1766,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,202,1756,person_coordinates,D8:80:39:D8:44:7A
8375,422,428,204,1754,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1763,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1763,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1758,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1757,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1760,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,204,1757,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,204,1753,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1751,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1756,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1760,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,203,1759,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,204,1762,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1763,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1764,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1760,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,202,1752,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1751,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,203,1755,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1751,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1750,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,204,1753,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,204,1749,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1746,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,204,1746,person_coordinates,D8:80:39:D8:44:7A
8375,432,438,269,1632,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1747,person_coordinates,D8:80:39:D8:44:7A
8375,432,434,265,1625,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1747,person_coordinates,D8:80:39:D8:44:7A
8375,432,422,263,1616,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
8375,432,415,262,1612,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
8375,432,405,260,1589,person_coordinates,D8:80:39:D8:44:7A
8375,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
8375,432,396,255,1578,person_coordinates,D8:80:39:D8:44:7A
8375,422,426,202,1752,person_coordinates,D8:80:39:D8:44:7A
8375,432,381,247,1572,person_coordinates,D8:80:39:D8:44:7A
8375,422,425,202,1752,person_coordinates,D8:80:39:D8:44:7A
8375,432,369,246,1544,person_coordinates,D8:80:39:D8:44:7A
8375,422,424,203,1748,person_coordinates,D8:80:39:D8:44:7A
8375,432,351,247,1500,person_coordinates,D8:80:39:D8:44:7A
8375,422,420,204,1741,person_coordinates,D8:80:39:D8:44:7A
8375,432,340,247,1510,person_coordinates,D8:80:39:D8:44:7A
8375,422,416,205,1735,person_coordinates,D8:80:39:D8:44:7A
8375,432,324,244,1547,person_coordinates,D8:80:39:D8:44:7A
8375,422,412,209,1719,person_coordinates,D8:80:39:D8:44:7A
8375,432,312,239,1564,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,214,1707,person_coordinates,D8:80:39:D8:44:7A
8375,432,296,234,1576,person_coordinates,D8:80:39:D8:44:7A
8375,422,411,221,1711,person_coordinates,D8:80:39:D8:44:7A
8375,432,287,234,1576,person_coordinates,D8:80:39:D8:44:7A
8375,422,410,225,1728,person_coordinates,D8:80:39:D8:44:7A
8375,432,271,235,1585,person_coordinates,D8:80:39:D8:44:7A
8375,422,404,229,1734,person_coordinates,D8:80:39:D8:44:7A
8375,432,260,235,1589,person_coordinates,D8:80:39:D8:44:7A
8375,422,398,230,1725,person_coordinates,D8:80:39:D8:44:7A
8375,432,244,233,1587,person_coordinates,D8:80:39:D8:44:7A
8375,422,385,232,1713,person_coordinates,D8:80:39:D8:44:7A
8375,432,232,230,1601,person_coordinates,D8:80:39:D8:44:7A
8375,422,376,235,1699,person_coordinates,D8:80:39:D8:44:7A
8375,432,217,230,1616,person_coordinates,D8:80:39:D8:44:7A
8375,422,362,243,1682,person_coordinates,D8:80:39:D8:44:7A
8375,432,208,230,1615,person_coordinates,D8:80:39:D8:44:7A
8375,422,352,248,1698,person_coordinates,D8:80:39:D8:44:7A
8375,432,191,230,1630,person_coordinates,D8:80:39:D8:44:7A
8375,422,338,250,1713,person_coordinates,D8:80:39:D8:44:7A
8375,422,327,249,1703,person_coordinates,D8:80:39:D8:44:7A
8375,436,213,271,1782,person_coordinates,D8:80:39:D8:44:7A
8375,422,310,246,1696,person_coordinates,D8:80:39:D8:44:7A
8375,436,203,271,1769,person_coordinates,D8:80:39:D8:44:7A
8375,422,298,245,1681,person_coordinates,D8:80:39:D8:44:7A
8376,422,282,247,1704,person_coordinates,D8:80:39:D8:44:7A
8376,422,274,247,1736,person_coordinates,D8:80:39:D8:44:7A
8376,422,261,242,1733,person_coordinates,D8:80:39:D8:44:7A
8376,422,252,237,1729,person_coordinates,D8:80:39:D8:44:7A
8376,422,236,231,1727,person_coordinates,D8:80:39:D8:44:7A
8376,422,224,229,1721,person_coordinates,D8:80:39:D8:44:7A
8376,422,207,230,1747,person_coordinates,D8:80:39:D8:44:7A
8376,422,197,230,1754,person_coordinates,D8:80:39:D8:44:7A
8382,451,218,243,1733,person_coordinates,D8:80:39:D8:44:7A
8382,451,234,244,1725,person_coordinates,D8:80:39:D8:44:7A
8382,451,258,243,1731,person_coordinates,D8:80:39:D8:44:7A
8382,451,273,241,1737,person_coordinates,D8:80:39:D8:44:7A
8382,451,296,242,1730,person_coordinates,D8:80:39:D8:44:7A
8382,451,312,241,1719,person_coordinates,D8:80:39:D8:44:7A
8382,451,338,238,1725,person_coordinates,D8:80:39:D8:44:7A
8382,451,354,237,1740,person_coordinates,D8:80:39:D8:44:7A
8382,451,376,237,1736,person_coordinates,D8:80:39:D8:44:7A
8382,451,391,237,1739,person_coordinates,D8:80:39:D8:44:7A
8382,451,414,238,1747,person_coordinates,D8:80:39:D8:44:7A
8382,451,428,239,1746,person_coordinates,D8:80:39:D8:44:7A
8395,454,437,241,1761,person_coordinates,D8:80:39:D8:44:7A
8395,454,410,247,1757,person_coordinates,D8:80:39:D8:44:7A
8395,454,394,251,1750,person_coordinates,D8:80:39:D8:44:7A
8395,454,367,255,1739,person_coordinates,D8:80:39:D8:44:7A
8395,454,349,257,1731,person_coordinates,D8:80:39:D8:44:7A
8395,454,323,261,1729,person_coordinates,D8:80:39:D8:44:7A
8395,454,305,260,1729,person_coordinates,D8:80:39:D8:44:7A
8395,454,278,256,1732,person_coordinates,D8:80:39:D8:44:7A
8395,454,262,255,1741,person_coordinates,D8:80:39:D8:44:7A
8395,454,237,255,1721,person_coordinates,D8:80:39:D8:44:7A
8395,454,219,253,1705,person_coordinates,D8:80:39:D8:44:7A
8395,457,208,209,1764,person_coordinates,D8:80:39:D8:44:7A
8395,457,222,209,1739,person_coordinates,D8:80:39:D8:44:7A
8395,457,244,209,1728,person_coordinates,D8:80:39:D8:44:7A
8395,457,259,211,1725,person_coordinates,D8:80:39:D8:44:7A
8395,457,285,213,1704,person_coordinates,D8:80:39:D8:44:7A
8395,457,303,213,1691,person_coordinates,D8:80:39:D8:44:7A
8396,457,330,214,1690,person_coordinates,D8:80:39:D8:44:7A
8396,457,346,216,1701,person_coordinates,D8:80:39:D8:44:7A
8396,457,370,218,1723,person_coordinates,D8:80:39:D8:44:7A
8396,457,387,219,1734,person_coordinates,D8:80:39:D8:44:7A
8396,457,410,222,1754,person_coordinates,D8:80:39:D8:44:7A
8396,457,425,225,1755,person_coordinates,D8:80:39:D8:44:7A
8396,459,353,272,1762,person_coordinates,D8:80:39:D8:44:7A
8396,460,305,270,1747,person_coordinates,D8:80:39:D8:44:7A
8396,460,287,266,1737,person_coordinates,D8:80:39:D8:44:7A
8396,460,260,262,1737,person_coordinates,D8:80:39:D8:44:7A
8396,460,243,261,1719,person_coordinates,D8:80:39:D8:44:7A
8396,460,215,256,1684,person_coordinates,D8:80:39:D8:44:7A
8396,460,195,247,1646,person_coordinates,D8:80:39:D8:44:7A
8397,462,219,263,1765,person_coordinates,D8:80:39:D8:44:7A
8397,462,240,268,1761,person_coordinates,D8:80:39:D8:44:7A
8397,462,256,270,1762,person_coordinates,D8:80:39:D8:44:7A
8401,465,202,239,1795,person_coordinates,D8:80:39:D8:44:7A
8401,465,216,240,1765,person_coordinates,D8:80:39:D8:44:7A
8401,465,240,243,1759,person_coordinates,D8:80:39:D8:44:7A
8401,465,254,248,1760,person_coordinates,D8:80:39:D8:44:7A
8401,465,272,256,1772,person_coordinates,D8:80:39:D8:44:7A
8401,465,284,260,1772,person_coordinates,D8:80:39:D8:44:7A
8401,465,302,267,1768,person_coordinates,D8:80:39:D8:44:7A
8401,465,314,272,1754,person_coordinates,D8:80:39:D8:44:7A
8401,468,420,267,1796,person_coordinates,D8:80:39:D8:44:7A
8401,468,405,264,1784,person_coordinates,D8:80:39:D8:44:7A
8401,468,380,262,1792,person_coordinates,D8:80:39:D8:44:7A
8401,468,363,263,1788,person_coordinates,D8:80:39:D8:44:7A
8401,468,336,266,1762,person_coordinates,D8:80:39:D8:44:7A
8401,468,318,266,1762,person_coordinates,D8:80:39:D8:44:7A
8401,468,288,265,1774,person_coordinates,D8:80:39:D8:44:7A
8401,468,268,266,1765,person_coordinates,D8:80:39:D8:44:7A
8401,468,239,265,1762,person_coordinates,D8:80:39:D8:44:7A
8401,468,220,264,1729,person_coordinates,D8:80:39:D8:44:7A
8401,475,201,237,1799,person_coordinates,D8:80:39:D8:44:7A
8401,475,231,233,1808,person_coordinates,D8:80:39:D8:44:7A
8401,475,251,233,1801,person_coordinates,D8:80:39:D8:44:7A
8401,475,278,232,1778,person_coordinates,D8:80:39:D8:44:7A
8401,475,297,228,1719,person_coordinates,D8:80:39:D8:44:7A
8401,475,328,223,1701,person_coordinates,D8:80:39:D8:44:7A
8401,475,342,221,1734,person_coordinates,D8:80:39:D8:44:7A
8401,475,351,217,1776,person_coordinates,D8:80:39:D8:44:7A
8401,475,345,215,1772,person_coordinates,D8:80:39:D8:44:7A
8401,475,322,217,1733,person_coordinates,D8:80:39:D8:44:7A
8401,475,305,219,1729,person_coordinates,D8:80:39:D8:44:7A
8401,475,278,216,1749,person_coordinates,D8:80:39:D8:44:7A
8401,475,261,214,1761,person_coordinates,D8:80:39:D8:44:7A
8401,475,233,216,1768,person_coordinates,D8:80:39:D8:44:7A
8401,475,215,220,1776,person_coordinates,D8:80:39:D8:44:7A
8401,475,191,229,1697,person_coordinates,D8:80:39:D8:44:7A
8401,469,403,270,1755,person_coordinates,D8:80:39:D8:44:7A
8401,469,408,264,1766,person_coordinates,D8:80:39:D8:44:7A
8401,469,417,257,1776,person_coordinates,D8:80:39:D8:44:7A
8401,469,422,253,1777,person_coordinates,D8:80:39:D8:44:7A
8401,469,425,247,1786,person_coordinates,D8:80:39:D8:44:7A
8401,469,424,246,1789,person_coordinates,D8:80:39:D8:44:7A
8401,469,423,245,1794,person_coordinates,D8:80:39:D8:44:7A
8401,469,422,244,1795,person_coordinates,D8:80:39:D8:44:7A
8401,469,423,244,1798,person_coordinates,D8:80:39:D8:44:7A
8401,469,423,244,1802,person_coordinates,D8:80:39:D8:44:7A
8401,469,425,241,1799,person_coordinates,D8:80:39:D8:44:7A
8401,469,427,240,1794,person_coordinates,D8:80:39:D8:44:7A
8401,469,432,238,1784,person_coordinates,D8:80:39:D8:44:7A
8401,469,434,235,1790,person_coordinates,D8:80:39:D8:44:7A
8401,469,436,228,1790,person_coordinates,D8:80:39:D8:44:7A
8401,469,436,222,1782,person_coordinates,D8:80:39:D8:44:7A
8401,469,438,212,1788,person_coordinates,D8:80:39:D8:44:7A
8401,469,440,205,1772,person_coordinates,D8:80:39:D8:44:7A
8401,481,446,194,1734,person_coordinates,D8:80:39:D8:44:7A
8401,483,441,209,1777,person_coordinates,D8:80:39:D8:44:7A
8401,483,440,215,1774,person_coordinates,D8:80:39:D8:44:7A
8401,483,439,225,1780,person_coordinates,D8:80:39:D8:44:7A
8401,483,436,231,1785,person_coordinates,D8:80:39:D8:44:7A
8401,483,431,240,1773,person_coordinates,D8:80:39:D8:44:7A
8401,483,427,246,1774,person_coordinates,D8:80:39:D8:44:7A
8401,483,421,254,1782,person_coordinates,D8:80:39:D8:44:7A
8401,483,418,258,1785,person_coordinates,D8:80:39:D8:44:7A
8401,483,414,265,1777,person_coordinates,D8:80:39:D8:44:7A
8401,483,413,269,1767,person_coordinates,D8:80:39:D8:44:7A
8401,483,412,273,1744,person_coordinates,D8:80:39:D8:44:7A
8402,488,206,227,1761,person_coordinates,D8:80:39:D8:44:7A
8402,488,222,228,1755,person_coordinates,D8:80:39:D8:44:7A
8402,488,248,230,1763,person_coordinates,D8:80:39:D8:44:7A
8402,488,266,233,1771,person_coordinates,D8:80:39:D8:44:7A
8402,490,286,207,1715,person_coordinates,D8:80:39:D8:44:7A
8402,488,290,236,1768,person_coordinates,D8:80:39:D8:44:7A
8402,490,312,216,1643,person_coordinates,D8:80:39:D8:44:7A
8402,488,304,238,1762,person_coordinates,D8:80:39:D8:44:7A
8402,490,326,218,1654,person_coordinates,D8:80:39:D8:44:7A
8402,488,328,239,1757,person_coordinates,D8:80:39:D8:44:7A
8402,490,346,216,1751,person_coordinates,D8:80:39:D8:44:7A
8402,488,342,240,1766,person_coordinates,D8:80:39:D8:44:7A
8402,490,359,217,1774,person_coordinates,D8:80:39:D8:44:7A
8402,488,362,243,1774,person_coordinates,D8:80:39:D8:44:7A
8402,490,374,217,1788,person_coordinates,D8:80:39:D8:44:7A
8402,488,373,243,1785,person_coordinates,D8:80:39:D8:44:7A
8402,490,383,216,1798,person_coordinates,D8:80:39:D8:44:7A
8402,488,390,240,1807,person_coordinates,D8:80:39:D8:44:7A
8402,490,393,211,1799,person_coordinates,D8:80:39:D8:44:7A
8402,488,399,237,1825,person_coordinates,D8:80:39:D8:44:7A
8402,490,399,208,1798,person_coordinates,D8:80:39:D8:44:7A
8402,488,408,234,1827,person_coordinates,D8:80:39:D8:44:7A
8402,490,409,206,1801,person_coordinates,D8:80:39:D8:44:7A
8402,488,414,234,1815,person_coordinates,D8:80:39:D8:44:7A
8402,490,417,208,1798,person_coordinates,D8:80:39:D8:44:7A
8402,488,421,235,1789,person_coordinates,D8:80:39:D8:44:7A
8402,490,427,210,1809,person_coordinates,D8:80:39:D8:44:7A
8402,488,422,231,1766,person_coordinates,D8:80:39:D8:44:7A
8402,490,433,212,1817,person_coordinates,D8:80:39:D8:44:7A
8402,488,422,225,1703,person_coordinates,D8:80:39:D8:44:7A
8402,490,439,214,1795,person_coordinates,D8:80:39:D8:44:7A
8402,488,421,226,1618,person_coordinates,D8:80:39:D8:44:7A
8402,490,439,216,1785,person_coordinates,D8:80:39:D8:44:7A
8402,488,419,228,1471,person_coordinates,D8:80:39:D8:44:7A
8402,490,439,219,1779,person_coordinates,D8:80:39:D8:44:7A
8402,488,419,227,1394,person_coordinates,D8:80:39:D8:44:7A
8402,490,441,221,1765,person_coordinates,D8:80:39:D8:44:7A
8402,488,420,228,1327,person_coordinates,D8:80:39:D8:44:7A
8402,490,444,226,1730,person_coordinates,D8:80:39:D8:44:7A
8402,499,440,217,1764,person_coordinates,D8:80:39:D8:44:7A
8402,499,445,218,1721,person_coordinates,D8:80:39:D8:44:7A
8402,501,440,230,1761,person_coordinates,D8:80:39:D8:44:7A
8402,501,440,228,1765,person_coordinates,D8:80:39:D8:44:7A
8402,501,439,228,1764,person_coordinates,D8:80:39:D8:44:7A
8402,501,444,228,1725,person_coordinates,D8:80:39:D8:44:7A
8402,495,439,243,1765,person_coordinates,D8:80:39:D8:44:7A
8402,495,438,239,1779,person_coordinates,D8:80:39:D8:44:7A
8402,495,437,236,1788,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,235,1788,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,236,1791,person_coordinates,D8:80:39:D8:44:7A
8402,495,437,236,1794,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,238,1792,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,238,1790,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,239,1793,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,239,1796,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,240,1799,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,239,1800,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,238,1801,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,238,1801,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,238,1802,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,236,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,236,1795,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,236,1795,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,235,1799,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,236,1804,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,237,1802,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,239,1804,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,239,1802,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,240,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,240,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,241,1797,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,241,1796,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,241,1797,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,240,1794,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,240,1794,person_coordinates,D8:80:39:D8:44:7A
8402,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,241,1793,person_coordinates,D8:80:39:D8:44:7A
8402,495,437,241,1781,person_coordinates,D8:80:39:D8:44:7A
8402,495,437,241,1774,person_coordinates,D8:80:39:D8:44:7A
8402,495,436,244,1781,person_coordinates,D8:80:39:D8:44:7A
8402,495,434,251,1777,person_coordinates,D8:80:39:D8:44:7A
8402,495,432,264,1762,person_coordinates,D8:80:39:D8:44:7A
8402,495,433,271,1759,person_coordinates,D8:80:39:D8:44:7A
8403,536,433,270,1800,person_coordinates,D8:80:39:D8:44:7A
8403,536,411,271,1773,person_coordinates,D8:80:39:D8:44:7A
